symbol,entry_date,exit_date,type,entry_price,exit_price,pnl,pnl_pct,result
AHL,2025-03-24,2025-04-29,BUY,745.47,699.74,-45.73,-6.13,LOSS
AHL,2025-05-21,2025-05-22,BUY,688.6,657.21,-31.39,-4.56,LOSS
AHL,2025-05-27,2025-05-28,BUY,664.11,652.42,-11.69,-1.76,LOSS
AHL,2025-06-09,2025-06-12,BUY,649.04,622.66,-26.38,-4.06,LOSS
AHL,2025-06-24,2025-06-25,SELL,605.0,602.78,2.22,0.37,WIN
AHL,2025-06-29,2025-08-05,BUY,613.27,641.9,28.63,4.67,WIN
AHL,2025-08-06,2025-08-14,SELL,648.24,638.11,10.13,1.56,WIN
AHL,2025-08-27,2025-09-23,SELL,639.26,676.5,-37.24,-5.83,LOSS
AHL,2025-09-24,2025-10-15,BUY,650.0,615.0,-35.0,-5.38,LOSS
AHL,2025-10-16,2025-11-24,SELL,615.0,614.7,0.3,0.05,WIN
AHL,2025-11-25,2025-12-08,BUY,609.0,633.1,24.1,3.96,WIN
AHL,2025-12-11,2025-12-15,BUY,610.0,590.0,-20.0,-3.28,LOSS
AHPC,2025-03-09,2025-03-10,BUY,267.0,263.0,-4.0,-1.5,LOSS
AHPC,2025-03-11,2025-03-23,SELL,261.0,247.55,13.45,5.15,WIN
AHPC,2025-04-10,2025-04-17,BUY,252.79,268.73,15.94,6.31,WIN
AHPC,2025-05-14,2025-05-15,BUY,284.73,285.34,0.61,0.21,WIN
AHPC,2025-05-18,2025-06-08,SELL,278.14,301.59,-23.45,-8.43,LOSS
AHPC,2025-06-18,2025-06-26,SELL,296.76,282.95,13.81,4.65,WIN
AHPC,2025-07-10,2025-07-15,SELL,284.04,290.35,-6.31,-2.22,LOSS
AHPC,2025-08-04,2025-08-14,SELL,301.45,293.58,7.87,2.61,WIN
AHPC,2025-08-27,2025-09-08,SELL,298.47,282.24,16.23,5.44,WIN
AHPC,2025-09-21,2025-09-24,SELL,288.85,291.0,-2.15,-0.74,LOSS
AHPC,2025-09-25,2025-10-12,BUY,292.0,276.4,-15.6,-5.34,LOSS
AHPC,2025-10-13,2025-10-30,SELL,281.0,286.9,-5.9,-2.1,LOSS
AHPC,2025-11-02,2025-11-12,BUY,293.9,277.5,-16.4,-5.58,LOSS
AHPC,2025-11-13,2025-11-19,SELL,278.0,281.0,-3.0,-1.08,LOSS
AHPC,2025-11-23,2025-12-08,BUY,281.9,279.6,-2.3,-0.82,LOSS
AHPC,2025-12-09,2025-12-15,SELL,279.0,278.0,1.0,0.36,WIN
AKJCL,2025-03-11,2025-03-23,SELL,207.9,200.79,7.11,3.42,WIN
AKJCL,2025-04-15,2025-04-16,SELL,203.37,207.68,-4.31,-2.12,LOSS
AKJCL,2025-04-22,2025-05-15,BUY,207.39,205.45,-1.94,-0.94,LOSS
AKJCL,2025-05-18,2025-06-11,SELL,205.35,209.7,-4.35,-2.12,LOSS
AKJCL,2025-06-12,2025-06-29,BUY,208.2,209.82,1.62,0.78,WIN
AKJCL,2025-06-30,2025-07-09,SELL,210.61,208.34,2.27,1.08,WIN
AKJCL,2025-08-03,2025-08-13,SELL,211.92,206.6,5.32,2.51,WIN
AKJCL,2025-09-23,2025-09-28,SELL,199.9,196.5,3.4,1.7,WIN
AKJCL,2025-10-07,2025-10-12,BUY,192.9,187.0,-5.9,-3.06,LOSS
AKJCL,2025-10-13,2025-10-14,BUY,190.0,187.2,-2.8,-1.47,LOSS
AKJCL,2025-10-19,2025-10-28,SELL,184.0,193.8,-9.8,-5.33,LOSS
AKJCL,2025-10-29,2025-11-12,BUY,191.0,186.0,-5.0,-2.62,LOSS
AKJCL,2025-11-13,2025-11-18,SELL,186.8,188.1,-1.3,-0.7,LOSS
AKJCL,2025-11-19,2025-12-07,BUY,187.1,186.9,-0.2,-0.11,LOSS
AKJCL,2025-12-08,2025-12-14,SELL,186.0,183.0,3.0,1.61,WIN
AKPL,2025-03-10,2025-03-11,BUY,235.5,232.0,-3.5,-1.49,LOSS
AKPL,2025-03-12,2025-03-23,SELL,236.4,225.12,11.28,4.77,WIN
AKPL,2025-04-02,2025-04-10,SELL,228.61,227.09,1.52,0.66,WIN
AKPL,2025-04-13,2025-04-17,BUY,226.61,237.83,11.22,4.95,WIN
AKPL,2025-04-22,2025-05-04,BUY,232.16,251.07,18.91,8.15,WIN
AKPL,2025-05-18,2025-06-02,SELL,236.88,260.66,-23.78,-10.04,LOSS
AKPL,2025-06-19,2025-06-30,SELL,271.57,262.95,8.62,3.17,WIN
AKPL,2025-07-15,2025-07-17,SELL,261.98,268.99,-7.01,-2.68,LOSS
AKPL,2025-07-20,2025-07-23,BUY,265.02,283.1,18.08,6.82,WIN
AKPL,2025-08-04,2025-08-14,SELL,272.08,264.35,7.73,2.84,WIN
AKPL,2025-08-27,2025-08-28,SELL,268.64,268.55,0.09,0.03,WIN
AKPL,2025-08-31,2025-09-03,BUY,262.88,258.11,-4.77,-1.81,LOSS
AKPL,2025-09-21,2025-09-25,SELL,254.61,259.0,-4.39,-1.72,LOSS
AKPL,2025-09-28,2025-10-08,BUY,260.0,247.6,-12.4,-4.77,LOSS
AKPL,2025-10-19,2025-10-30,SELL,235.0,247.5,-12.5,-5.32,LOSS
AKPL,2025-11-02,2025-11-16,BUY,257.0,239.9,-17.1,-6.65,LOSS
AKPL,2025-11-17,2025-11-18,SELL,239.5,243.0,-3.5,-1.46,LOSS
AKPL,2025-11-19,2025-12-08,BUY,241.0,242.0,1.0,0.41,WIN
AKPL,2025-12-09,2025-12-15,SELL,241.8,240.4,1.4,0.58,WIN
API,2025-03-10,2025-03-20,SELL,286.0,274.21,11.79,4.12,WIN
API,2025-04-02,2025-04-03,SELL,278.86,274.86,4.0,1.43,WIN
API,2025-04-10,2025-04-17,BUY,271.84,289.56,17.72,6.52,WIN
API,2025-04-24,2025-05-04,BUY,281.03,305.82,24.79,8.82,WIN
API,2025-05-14,2025-05-15,BUY,295.76,295.45,-0.31,-0.1,LOSS
API,2025-05-18,2025-06-10,SELL,286.5,302.0,-15.5,-5.41,LOSS
API,2025-06-18,2025-07-01,SELL,298.1,293.16,4.94,1.66,WIN
API,2025-07-10,2025-07-14,SELL,293.8,294.15,-0.35,-0.12,LOSS
API,2025-08-03,2025-08-13,SELL,302.47,297.99,4.48,1.48,WIN
API,2025-08-27,2025-09-18,SELL,298.89,260.1,38.79,12.98,WIN
API,2025-09-21,2025-09-25,SELL,286.1,290.0,-3.9,-1.36,LOSS
API,2025-09-28,2025-10-09,BUY,292.0,282.1,-9.9,-3.39,LOSS
API,2025-10-19,2025-10-29,SELL,273.8,279.0,-5.2,-1.9,LOSS
API,2025-10-30,2025-11-26,BUY,284.9,292.7,7.8,2.74,WIN
API,2025-12-09,2025-12-17,SELL,284.5,290.0,-5.5,-1.93,LOSS
API,2025-12-18,2025-12-28,BUY,288.0,295.7,7.7,2.67,WIN
BARUN,2025-03-02,2025-03-09,BUY,491.0,544.0,53.0,10.79,WIN
BARUN,2025-03-19,2025-04-13,SELL,507.9,534.96,-27.06,-5.33,LOSS
BARUN,2025-05-05,2025-05-18,SELL,551.81,532.96,18.85,3.42,WIN
BARUN,2025-06-23,2025-06-26,BUY,382.42,401.88,19.46,5.09,WIN
BARUN,2025-07-16,2025-07-21,BUY,418.13,404.61,-13.52,-3.23,LOSS
BARUN,2025-08-26,2025-08-27,SELL,356.33,364.08,-7.75,-2.17,LOSS
BARUN,2025-09-25,2025-10-26,BUY,324.0,300.0,-24.0,-7.41,LOSS
BARUN,2025-10-28,2025-11-13,BUY,320.0,345.0,25.0,7.81,WIN
BARUN,2025-11-24,2025-12-01,BUY,340.1,337.0,-3.1,-0.91,LOSS
BARUN,2025-12-02,2025-12-17,SELL,337.0,322.9,14.1,4.18,WIN
BEDC,2025-03-10,2025-03-27,BUY,820.0,781.76,-38.24,-4.66,LOSS
BEDC,2025-03-30,2025-04-08,BUY,800.7,777.7,-23.0,-2.87,LOSS
BEDC,2025-04-21,2025-04-22,SELL,773.23,771.09,2.14,0.28,WIN
BEDC,2025-04-23,2025-05-05,BUY,760.22,710.18,-50.04,-6.58,LOSS
BEDC,2025-05-08,2025-05-19,SELL,717.78,670.75,47.03,6.55,WIN
BEDC,2025-06-11,2025-06-12,BUY,692.52,690.68,-1.84,-0.27,LOSS
BEDC,2025-06-15,2025-06-18,SELL,703.86,761.05,-57.19,-8.13,LOSS
BEDC,2025-07-02,2025-07-03,SELL,665.46,710.59,-45.13,-6.78,LOSS
BEDC,2025-07-06,2025-07-21,BUY,710.42,765.1,54.68,7.7,WIN
BEDC,2025-08-05,2025-08-20,SELL,756.0,738.03,17.97,2.38,WIN
BEDC,2025-08-27,2025-09-03,SELL,730.68,657.53,73.15,10.01,WIN
BEDC,2025-09-23,2025-09-25,SELL,698.1,681.7,16.4,2.35,WIN
BEDC,2025-09-28,2025-10-09,BUY,714.9,609.0,-105.9,-14.81,LOSS
BEDC,2025-10-30,2025-11-12,BUY,587.0,682.0,95.0,16.18,WIN
BEDC,2025-11-17,2025-11-23,BUY,580.0,575.0,-5.0,-0.86,LOSS
BEDC,2025-11-24,2025-12-02,SELL,580.9,560.0,20.9,3.6,WIN
BGWT,2025-03-02,2025-03-05,SELL,1149.9,1100.1,49.8,4.33,WIN
BGWT,2025-04-02,2025-05-04,BUY,1039.71,936.86,-102.85,-9.89,LOSS
BGWT,2025-05-07,2025-05-15,BUY,983.95,938.68,-45.27,-4.6,LOSS
BGWT,2025-05-21,2025-06-05,BUY,942.01,906.94,-35.07,-3.72,LOSS
BGWT,2025-06-10,2025-07-09,BUY,928.64,1025.05,96.41,10.38,WIN
BGWT,2025-07-20,2025-07-30,SELL,963.44,956.8,6.64,0.69,WIN
BGWT,2025-08-04,2025-08-12,SELL,941.66,901.34,40.32,4.28,WIN
BGWT,2025-08-28,2025-09-08,BUY,906.6,882.5,-24.1,-2.66,LOSS
BGWT,2025-10-19,2025-11-13,SELL,856.0,758.0,98.0,11.45,WIN
BGWT,2025-11-19,2025-12-28,BUY,763.9,761.1,-2.8,-0.37,LOSS
BHCL,2025-09-18,2025-10-07,SELL,416.0,444.9,-28.9,-6.95,LOSS
BHCL,2025-10-19,2025-11-09,SELL,407.9,439.9,-32.0,-7.85,LOSS
BHDC,2025-03-02,2025-03-10,SELL,690.0,640.0,50.0,7.25,WIN
BHDC,2025-04-02,2025-04-09,BUY,594.38,566.71,-27.67,-4.66,LOSS
BHDC,2025-04-15,2025-04-20,BUY,570.37,548.86,-21.51,-3.77,LOSS
BHDC,2025-04-23,2025-04-28,BUY,557.92,517.61,-40.31,-7.23,LOSS
BHDC,2025-05-07,2025-05-18,BUY,531.87,472.98,-58.89,-11.07,LOSS
BHDC,2025-06-09,2025-07-14,BUY,478.8,468.32,-10.48,-2.19,LOSS
BHDC,2025-07-15,2025-07-16,SELL,495.04,493.63,1.41,0.28,WIN
BHDC,2025-07-17,2025-07-23,BUY,507.44,638.84,131.4,25.89,WIN
BHDC,2025-08-03,2025-08-17,SELL,569.12,567.48,1.64,0.29,WIN
BHDC,2025-08-21,2025-09-24,SELL,585.02,588.9,-3.88,-0.66,LOSS
BHDC,2025-09-25,2025-10-08,BUY,578.0,560.0,-18.0,-3.11,LOSS
BHDC,2025-10-12,2025-10-14,SELL,555.9,595.0,-39.1,-7.03,LOSS
BHDC,2025-10-16,2025-11-24,SELL,546.0,499.0,47.0,8.61,WIN
BHL,2025-03-05,2025-03-06,BUY,365.0,358.6,-6.4,-1.75,LOSS
BHL,2025-03-30,2025-04-02,BUY,339.08,319.0,-20.08,-5.92,LOSS
BHL,2025-05-05,2025-07-23,BUY,218.46,224.99,6.53,2.99,WIN
BHL,2025-08-03,2025-08-13,SELL,212.87,202.35,10.52,4.94,WIN
BHL,2025-09-23,2025-09-24,SELL,199.2,193.6,5.6,2.81,WIN
BHL,2025-09-25,2025-10-14,BUY,192.0,179.2,-12.8,-6.67,LOSS
BHL,2025-10-19,2025-10-28,SELL,177.0,182.5,-5.5,-3.11,LOSS
BHL,2025-10-29,2025-12-10,BUY,182.3,176.9,-5.4,-2.96,LOSS
BHPL,2025-03-02,2025-03-12,SELL,1063.0,1075.0,-12.0,-1.13,LOSS
BHPL,2025-03-17,2025-03-25,BUY,1065.9,1024.42,-41.48,-3.89,LOSS
BHPL,2025-03-26,2025-03-30,SELL,1031.08,1033.27,-2.19,-0.21,LOSS
BHPL,2025-04-01,2025-05-04,BUY,1030.87,990.09,-40.78,-3.96,LOSS
BHPL,2025-05-06,2025-05-13,SELL,1019.68,1059.75,-40.07,-3.93,LOSS
BHPL,2025-05-15,2025-05-18,SELL,1047.68,1124.34,-76.66,-7.32,LOSS
BHPL,2025-05-22,2025-05-25,BUY,1021.6,952.57,-69.03,-6.76,LOSS
BHPL,2025-06-19,2025-07-17,BUY,772.23,838.98,66.75,8.64,WIN
BHPL,2025-08-03,2025-08-07,SELL,794.52,807.72,-13.2,-1.66,LOSS
BHPL,2025-08-18,2025-09-07,SELL,797.54,709.0,88.54,11.1,WIN
BHPL,2025-09-24,2025-09-25,SELL,756.9,760.0,-3.1,-0.41,LOSS
BHPL,2025-09-28,2025-10-09,BUY,733.0,696.2,-36.8,-5.02,LOSS
BHPL,2025-10-16,2025-10-29,SELL,656.7,692.0,-35.3,-5.38,LOSS
BHPL,2025-10-30,2025-12-08,BUY,702.0,628.0,-74.0,-10.54,LOSS
BNHC,2025-03-09,2025-03-11,BUY,553.5,531.0,-22.5,-4.07,LOSS
BNHC,2025-03-16,2025-03-23,SELL,527.5,496.8,30.7,5.82,WIN
BNHC,2025-04-01,2025-05-05,BUY,512.21,501.94,-10.27,-2.01,LOSS
BNHC,2025-05-06,2025-05-07,SELL,507.65,520.21,-12.56,-2.47,LOSS
BNHC,2025-05-08,2025-05-13,BUY,513.74,503.5,-10.24,-1.99,LOSS
BNHC,2025-05-21,2025-06-12,BUY,512.62,506.27,-6.35,-1.24,LOSS
BNHC,2025-06-15,2025-06-19,SELL,507.02,501.36,5.66,1.12,WIN
BNHC,2025-07-02,2025-07-22,BUY,511.55,541.64,30.09,5.88,WIN
BNHC,2025-08-04,2025-08-31,SELL,528.0,505.75,22.25,4.21,WIN
BNHC,2025-11-02,2025-11-30,BUY,439.0,452.0,13.0,2.96,WIN
BNHC,2025-12-14,2025-12-22,BUY,436.1,436.0,-0.1,-0.02,LOSS
BPCL,2025-03-05,2025-03-09,BUY,420.0,414.0,-6.0,-1.43,LOSS
BPCL,2025-03-10,2025-03-23,SELL,410.0,389.6,20.4,4.98,WIN
BPCL,2025-04-02,2025-04-21,BUY,396.91,435.89,38.98,9.82,WIN
BPCL,2025-05-18,2025-05-27,SELL,454.55,531.72,-77.17,-16.98,LOSS
BPCL,2025-06-29,2025-07-16,SELL,814.85,957.29,-142.44,-17.48,LOSS
BPCL,2025-07-30,2025-08-12,SELL,937.89,854.85,83.04,8.85,WIN
BPCL,2025-09-04,2025-09-18,SELL,830.73,727.1,103.63,12.47,WIN
BPCL,2025-09-23,2025-10-12,SELL,794.8,635.0,159.8,20.11,WIN
BPCL,2025-10-28,2025-11-06,BUY,739.0,762.0,23.0,3.11,WIN
BPCL,2025-11-16,2025-11-17,SELL,712.7,737.0,-24.3,-3.41,LOSS
BPCL,2025-11-18,2025-12-02,BUY,731.0,715.0,-16.0,-2.19,LOSS
BPCL,2025-12-03,2025-12-15,SELL,718.0,703.1,14.9,2.08,WIN
CHCL,2025-03-05,2025-03-10,BUY,522.8,516.3,-6.5,-1.24,LOSS
CHCL,2025-04-15,2025-05-18,BUY,484.11,479.23,-4.88,-1.01,LOSS
CHCL,2025-05-19,2025-05-28,SELL,482.12,495.14,-13.02,-2.7,LOSS
CHCL,2025-06-02,2025-06-04,BUY,488.51,483.25,-5.26,-1.08,LOSS
CHCL,2025-06-05,2025-06-08,SELL,486.77,525.75,-38.98,-8.01,LOSS
CHCL,2025-06-23,2025-07-03,SELL,542.91,536.72,6.19,1.14,WIN
CHCL,2025-07-17,2025-07-21,SELL,547.62,546.26,1.36,0.25,WIN
CHCL,2025-07-31,2025-08-12,SELL,537.2,520.12,17.08,3.18,WIN
CHCL,2025-09-23,2025-09-25,SELL,502.2,497.0,5.2,1.04,WIN
CHCL,2025-09-28,2025-10-14,BUY,503.0,483.0,-20.0,-3.98,LOSS
CHCL,2025-10-19,2025-10-28,SELL,481.0,490.0,-9.0,-1.87,LOSS
CHCL,2025-10-29,2025-11-16,BUY,489.0,480.7,-8.3,-1.7,LOSS
CHCL,2025-11-23,2025-11-27,BUY,490.7,505.5,14.8,3.02,WIN
CHCL,2025-12-08,2025-12-09,SELL,491.0,495.0,-4.0,-0.81,LOSS
CHCL,2025-12-10,2025-12-17,SELL,492.2,496.0,-3.8,-0.77,LOSS
CHCL,2025-12-23,2025-12-24,SELL,494.1,498.0,-3.9,-0.79,LOSS
CHL,2025-03-02,2025-03-04,BUY,556.2,526.0,-30.2,-5.43,LOSS
CHL,2025-03-05,2025-03-23,SELL,533.9,502.95,30.95,5.8,WIN
CHL,2025-04-20,2025-04-30,BUY,473.15,451.17,-21.98,-4.65,LOSS
CHL,2025-05-04,2025-05-18,BUY,457.54,318.0,-139.54,-30.5,LOSS
CHL,2025-06-09,2025-06-29,BUY,296.65,343.9,47.25,15.93,WIN
CHL,2025-07-15,2025-07-30,BUY,322.56,319.11,-3.45,-1.07,LOSS
CHL,2025-07-31,2025-08-06,SELL,316.16,302.9,13.26,4.19,WIN
CHL,2025-09-24,2025-10-15,BUY,258.7,232.0,-26.7,-10.32,LOSS
CHL,2025-10-19,2025-10-28,SELL,230.0,244.5,-14.5,-6.3,LOSS
CHL,2025-10-29,2025-11-25,BUY,241.0,282.9,41.9,17.39,WIN
CHL,2025-12-08,2025-12-23,SELL,261.8,248.0,13.8,5.27,WIN
CKHL,2025-04-02,2025-04-29,BUY,712.5,685.94,-26.56,-3.73,LOSS
CKHL,2025-05-20,2025-06-02,BUY,669.96,633.75,-36.21,-5.4,LOSS
CKHL,2025-06-10,2025-06-23,BUY,651.44,609.72,-41.72,-6.4,LOSS
CKHL,2025-06-26,2025-06-29,SELL,613.43,630.66,-17.23,-2.81,LOSS
CKHL,2025-06-30,2025-07-13,BUY,630.33,678.61,48.28,7.66,WIN
CKHL,2025-07-31,2025-08-07,SELL,691.23,668.82,22.41,3.24,WIN
CKHL,2025-08-18,2025-09-07,SELL,685.62,639.55,46.07,6.72,WIN
CKHL,2025-09-23,2025-09-28,SELL,658.0,664.0,-6.0,-0.91,LOSS
CKHL,2025-10-30,2025-12-07,BUY,600.0,637.1,37.1,6.18,WIN
CKHL,2025-12-14,2025-12-22,BUY,643.0,640.0,-3.0,-0.47,LOSS
DHPL,2025-03-23,2025-04-30,SELL,410.76,340.6,70.16,17.08,WIN
DHPL,2025-05-11,2025-05-26,BUY,364.93,339.78,-25.15,-6.89,LOSS
DHPL,2025-05-28,2025-06-02,BUY,340.18,336.07,-4.11,-1.21,LOSS
DHPL,2025-06-16,2025-07-24,BUY,322.48,348.66,26.18,8.12,WIN
DHPL,2025-07-31,2025-08-12,SELL,327.76,308.27,19.49,5.95,WIN
DHPL,2025-08-20,2025-09-02,BUY,325.41,305.66,-19.75,-6.07,LOSS
DHPL,2025-09-03,2025-09-07,SELL,303.96,290.04,13.92,4.58,WIN
DHPL,2025-09-25,2025-10-12,BUY,296.0,282.0,-14.0,-4.73,LOSS
DHPL,2025-10-13,2025-11-30,BUY,300.9,307.0,6.1,2.03,WIN
DHPL,2025-12-08,2025-12-21,SELL,297.0,289.0,8.0,2.69,WIN
DOLTI,2025-03-20,2025-03-24,SELL,723.72,700.4,23.32,3.22,WIN
DOLTI,2025-03-30,2025-04-24,BUY,691.84,644.38,-47.46,-6.86,LOSS
DOLTI,2025-05-25,2025-06-09,BUY,553.78,592.3,38.52,6.96,WIN
DOLTI,2025-06-16,2025-07-17,BUY,567.14,603.56,36.42,6.42,WIN
DOLTI,2025-08-03,2025-08-12,SELL,591.64,575.98,15.66,2.65,WIN
DOLTI,2025-08-18,2025-09-04,SELL,603.56,542.86,60.7,10.06,WIN
DOLTI,2025-09-24,2025-10-09,BUY,578.0,530.0,-48.0,-8.3,LOSS
DOLTI,2025-10-13,2025-10-29,SELL,520.0,500.0,20.0,3.85,WIN
DOLTI,2025-11-02,2025-11-26,BUY,518.8,558.2,39.4,7.59,WIN
DOLTI,2025-12-03,2025-12-08,BUY,532.0,530.3,-1.7,-0.32,LOSS
DOLTI,2025-12-10,2025-12-18,SELL,530.0,520.0,10.0,1.89,WIN
DORDI,2025-03-20,2025-05-07,BUY,381.91,423.74,41.83,10.95,WIN
DORDI,2025-05-26,2025-06-09,SELL,379.89,406.67,-26.78,-7.05,LOSS
DORDI,2025-06-10,2025-06-11,BUY,396.99,391.29,-5.7,-1.44,LOSS
DORDI,2025-06-15,2025-06-25,SELL,394.43,313.16,81.27,20.6,WIN
DORDI,2025-07-14,2025-08-11,BUY,305.82,296.65,-9.17,-3.0,LOSS
DORDI,2025-08-28,2025-09-02,BUY,279.77,255.03,-24.74,-8.84,LOSS
DORDI,2025-09-28,2025-11-06,BUY,245.0,264.0,19.0,7.76,WIN
DORDI,2025-11-20,2025-11-24,BUY,269.0,277.0,8.0,2.97,WIN
DORDI,2025-12-03,2025-12-14,SELL,265.0,259.0,6.0,2.26,WIN
EHPL,2025-03-04,2025-03-12,SELL,856.0,801.0,55.0,6.43,WIN
EHPL,2025-04-16,2025-04-30,BUY,684.69,614.53,-70.16,-10.25,LOSS
EHPL,2025-05-19,2025-07-17,BUY,582.81,633.72,50.91,8.74,WIN
EHPL,2025-08-03,2025-08-11,SELL,618.42,615.89,2.53,0.41,WIN
EHPL,2025-11-11,2025-11-27,BUY,441.0,460.0,19.0,4.31,WIN
EHPL,2025-12-01,2025-12-15,BUY,433.0,423.0,-10.0,-2.31,LOSS
GHL,2025-03-20,2025-04-07,SELL,294.2,268.29,25.91,8.81,WIN
GHL,2025-04-15,2025-05-06,SELL,277.67,251.61,26.06,9.39,WIN
GHL,2025-05-18,2025-05-19,SELL,259.67,262.11,-2.44,-0.94,LOSS
GHL,2025-05-20,2025-05-25,BUY,265.87,249.89,-15.98,-6.01,LOSS
GHL,2025-05-27,2025-06-09,SELL,244.69,267.69,-23.0,-9.4,LOSS
GHL,2025-06-10,2025-06-23,BUY,266.27,249.8,-16.47,-6.19,LOSS
GHL,2025-06-24,2025-07-08,SELL,248.14,249.01,-0.87,-0.35,LOSS
GHL,2025-07-09,2025-07-20,BUY,251.77,265.77,14.0,5.56,WIN
GHL,2025-07-31,2025-08-12,SELL,253.71,243.29,10.42,4.11,WIN
GHL,2025-09-25,2025-10-12,BUY,226.0,210.0,-16.0,-7.08,LOSS
GHL,2025-10-19,2025-10-28,SELL,201.0,213.0,-12.0,-5.97,LOSS
GHL,2025-10-29,2025-12-07,BUY,210.9,211.9,1.0,0.47,WIN
GHL,2025-12-08,2025-12-14,SELL,211.9,208.9,3.0,1.42,WIN
GLH,2025-03-06,2025-03-10,BUY,271.7,256.0,-15.7,-5.78,LOSS
GLH,2025-03-16,2025-03-23,SELL,249.1,240.15,8.95,3.59,WIN
GLH,2025-04-15,2025-04-17,BUY,241.32,250.57,9.25,3.83,WIN
GLH,2025-05-15,2025-06-02,SELL,262.79,258.9,3.89,1.48,WIN
GLH,2025-06-10,2025-06-12,SELL,259.2,264.62,-5.42,-2.09,LOSS
GLH,2025-06-22,2025-06-25,BUY,263.05,272.33,9.28,3.53,WIN
GLH,2025-07-02,2025-07-06,BUY,269.88,262.84,-7.04,-2.61,LOSS
GLH,2025-07-07,2025-07-16,SELL,261.48,272.62,-11.14,-4.26,LOSS
GLH,2025-08-03,2025-08-13,SELL,272.24,266.22,6.02,2.21,WIN
GLH,2025-08-27,2025-09-08,SELL,272.28,250.93,21.35,7.84,WIN
GLH,2025-09-23,2025-09-25,SELL,261.0,272.5,-11.5,-4.41,LOSS
GLH,2025-09-28,2025-10-15,BUY,276.0,250.9,-25.1,-9.09,LOSS
GLH,2025-10-16,2025-10-29,SELL,244.0,256.0,-12.0,-4.92,LOSS
GLH,2025-10-30,2025-11-12,BUY,261.0,255.0,-6.0,-2.3,LOSS
GLH,2025-11-13,2025-11-23,SELL,252.8,260.1,-7.3,-2.89,LOSS
GLH,2025-11-24,2025-12-03,BUY,260.7,253.2,-7.5,-2.88,LOSS
GLH,2025-12-07,2025-12-14,SELL,254.8,246.5,8.3,3.26,WIN
GVL,2025-03-02,2025-03-04,BUY,549.0,534.0,-15.0,-2.73,LOSS
GVL,2025-04-03,2025-04-21,BUY,505.2,457.92,-47.28,-9.36,LOSS
GVL,2025-04-23,2025-04-27,SELL,451.9,439.57,12.33,2.73,WIN
GVL,2025-05-06,2025-06-15,BUY,459.35,465.67,6.32,1.38,WIN
GVL,2025-06-22,2025-06-24,BUY,442.39,443.15,0.76,0.17,WIN
GVL,2025-06-25,2025-06-29,SELL,444.36,480.07,-35.71,-8.04,LOSS
GVL,2025-07-03,2025-07-13,BUY,469.37,462.06,-7.31,-1.56,LOSS
GVL,2025-07-14,2025-07-16,SELL,462.51,482.3,-19.79,-4.28,LOSS
GVL,2025-07-21,2025-07-23,BUY,486.22,541.1,54.88,11.29,WIN
GVL,2025-08-06,2025-08-17,SELL,567.09,547.58,19.51,3.44,WIN
GVL,2025-08-27,2025-10-29,SELL,581.47,521.0,60.47,10.4,WIN
GVL,2025-10-30,2025-11-13,BUY,535.0,523.7,-11.3,-2.11,LOSS
GVL,2025-11-19,2025-11-30,BUY,528.9,548.0,19.1,3.61,WIN
GVL,2025-12-03,2025-12-07,BUY,528.1,520.5,-7.6,-1.44,LOSS
GVL,2025-12-08,2025-12-22,SELL,524.0,518.0,6.0,1.15,WIN
HDHPC,2025-03-10,2025-03-11,BUY,207.0,203.2,-3.8,-1.84,LOSS
HDHPC,2025-03-12,2025-03-23,SELL,204.9,195.56,9.34,4.56,WIN
HDHPC,2025-04-15,2025-04-16,SELL,197.44,204.41,-6.97,-3.53,LOSS
HDHPC,2025-04-22,2025-05-15,BUY,201.83,202.17,0.34,0.17,WIN
HDHPC,2025-05-18,2025-06-02,SELL,199.77,202.97,-3.2,-1.6,LOSS
HDHPC,2025-06-09,2025-06-11,SELL,203.37,204.3,-0.93,-0.46,LOSS
HDHPC,2025-06-12,2025-06-17,BUY,203.44,200.93,-2.51,-1.23,LOSS
HDHPC,2025-06-18,2025-06-29,SELL,201.51,197.06,4.45,2.21,WIN
HDHPC,2025-07-03,2025-07-07,BUY,200.61,197.19,-3.42,-1.7,LOSS
HDHPC,2025-07-13,2025-07-16,SELL,197.06,197.76,-0.7,-0.36,LOSS
HDHPC,2025-08-05,2025-08-13,SELL,203.0,202.03,0.97,0.48,WIN
HDHPC,2025-09-28,2025-10-07,BUY,186.8,179.6,-7.2,-3.85,LOSS
HDHPC,2025-10-19,2025-10-28,SELL,171.5,177.4,-5.9,-3.44,LOSS
HDHPC,2025-10-29,2025-11-16,BUY,176.7,169.5,-7.2,-4.07,LOSS
HDHPC,2025-11-17,2025-11-27,BUY,173.2,196.8,23.6,13.63,WIN
HDHPC,2025-12-09,2025-12-18,SELL,177.8,176.3,1.5,0.84,WIN
HHL,2025-03-02,2025-03-11,SELL,590.0,540.0,50.0,8.47,WIN
HHL,2025-04-01,2025-04-28,BUY,503.8,434.75,-69.05,-13.71,LOSS
HHL,2025-05-11,2025-06-08,BUY,470.5,402.28,-68.22,-14.5,LOSS
HHL,2025-06-09,2025-06-24,BUY,427.45,386.33,-41.12,-9.62,LOSS
HHL,2025-07-02,2025-07-13,BUY,407.94,357.21,-50.73,-12.44,LOSS
HHL,2025-07-17,2025-07-21,SELL,379.27,384.89,-5.62,-1.48,LOSS
